,price,original_price,discount,review_count,category,official_store
1355,59.0,149.0,60.0,0.0,2,1
1356,29.0,79.0,63.0,0.0,2,1
1357,289.0,520.0,44.0,0.0,2,1
1358,59.0,149.0,60.0,0.0,2,1
1359,30.0,49.0,39.0,0.0,2,1
1360,69.0,99.0,30.0,5.0,2,1
1361,169.0,390.0,57.0,4.4,2,1
1362,29.0,79.0,63.0,4.0,2,1
1363,69.0,99.0,30.0,5.0,2,1
1364,79.0,149.0,47.0,4.4,2,1
1365,14.0,49.0,71.0,0.0,2,1
1368,99.0,149.0,34.0,4.5,2,0
1369,59.0,149.0,60.0,0.0,2,1
1370,329.0,590.0,44.0,0.0,2,1
1371,337.0,360.0,6.0,0.0,2,1
1372,54.0,99.0,45.0,0.0,2,1
1373,34.0,54.0,37.0,0.0,2,1
1374,39.0,99.0,61.0,5.0,2,1
1375,33.0,54.0,39.0,0.0,2,1
1376,69.0,129.0,47.0,4.5,2,1
1377,69.0,129.0,47.0,3.3,2,1
1378,69.0,100.0,31.0,4.7,2,1
1379,58.0,170.0,66.0,3.5,2,1
1380,105.0,179.0,41.0,4.8,2,1
1381,79.0,119.0,34.0,4.0,2,1
1382,69.0,129.0,47.0,4.0,2,1
1384,304.0,380.0,20.0,0.0,2,1
1385,65.0,89.0,27.0,5.0,2,1
1386,79.0,199.0,60.0,4.7,2,1
1387,39.0,99.0,61.0,5.0,2,1
1388,129.0,149.0,13.0,4.5,2,1
1389,39.0,99.0,61.0,4.0,2,1
1390,349.0,650.0,46.0,4.1,2,1
1391,79.0,199.0,60.0,3.0,2,1
1392,34.0,119.0,71.0,0.0,2,1
1393,99.0,149.0,34.0,4.7,2,0
1394,64.0,179.0,64.0,0.0,2,1
1395,29.0,79.0,63.0,2.0,2,1
1396,85.0,170.0,50.0,0.0,2,1
1397,49.0,79.0,38.0,4.5,2,1
1398,39.0,89.0,56.0,4.8,2,1
1411,129.0,149.0,13.0,0.0,2,1
1412,135.0,270.0,50.0,4.7,2,1
1414,79.0,139.0,43.0,5.0,2,1
1415,99.0,249.0,60.0,5.0,2,1
1416,33.0,54.0,39.0,0.0,2,1
1417,69.0,169.0,59.0,5.0,2,1
1418,33.0,54.0,39.0,0.0,2,1
1419,29.0,79.0,63.0,3.0,2,1
1420,75.0,99.0,24.0,0.0,2,0
1421,65.0,364.80142676767673,42.066287878787875,1.0,2,0
1422,59.0,149.0,60.0,4.3,2,1
1423,139.0,199.0,30.0,3.8,2,1
1424,69.0,129.0,47.0,5.0,2,1
1425,39.0,99.0,61.0,4.3,2,1
1426,79.0,199.0,60.0,4.3,2,1
1427,59.0,149.0,60.0,5.0,2,1
1428,34.0,109.0,69.0,0.0,2,1
1429,199.0,239.0,17.0,0.0,2,1
1430,34.0,109.0,69.0,0.0,2,1
1431,159.0,189.0,16.0,4.5,2,1
1432,59.0,149.0,60.0,0.0,2,1
1433,99.0,249.0,60.0,3.7,2,1
1434,149.0,379.0,61.0,0.0,2,1
1435,39.0,99.0,61.0,4.0,2,1
1436,29.0,89.0,67.0,0.0,2,1
1437,219.0,349.0,37.0,3.0,2,1
1438,49.0,129.0,62.0,0.0,2,1
1439,179.0,209.0,14.0,0.0,2,1
1440,129.0,299.0,57.0,3.8,2,1
1441,89.0,99.0,10.0,4.5,2,1
1442,39.0,79.0,51.0,4.3,2,1
1443,179.0,249.0,28.0,3.8,2,1
1444,129.0,249.0,48.0,4.6,2,1
1445,119.0,349.0,66.0,4.2,2,1
1446,99.0,149.0,34.0,4.0,2,0
1447,33.89,99.0,66.0,4.4,2,0
1448,39.0,99.0,61.0,0.0,2,1
1449,39.0,79.0,51.0,4.0,2,1
1450,49.0,129.0,62.0,2.3,2,1
1463,67.0,109.0,39.0,0.0,2,1
1464,68.0,119.0,43.0,0.0,2,1
1465,29.0,79.0,63.0,0.0,2,1
1466,69.0,129.0,47.0,5.0,2,1
1467,205.0,410.0,50.0,4.4,2,1
1468,49.0,89.0,45.0,0.0,2,1
1469,109.0,199.0,45.0,5.0,2,1
1470,55.0,140.0,61.0,4.0,2,1
1471,79.0,199.0,60.0,4.6,2,1
1472,59.0,89.0,34.0,0.0,2,1
1473,85.0,170.0,50.0,5.0,2,1
1474,79.0,199.0,60.0,4.3,2,1
1476,39.0,79.0,51.0,3.0,2,1
1477,119.0,199.0,40.0,3.0,2,1
1478,69.0,129.0,47.0,3.5,2,1
1479,249.0,500.0,50.0,4.7,2,1
1480,59.0,99.0,40.0,5.0,2,1
1481,99.0,249.0,60.0,0.0,2,1
1482,79.0,199.0,60.0,0.0,2,1
1483,159.0,189.0,16.0,4.3,2,1
1484,119.0,364.80142676767673,42.066287878787875,5.0,2,1
1485,39.0,99.0,61.0,3.0,2,1
1486,65.0,364.80142676767673,42.066287878787875,0.0,2,0
1487,44.0,129.0,66.0,1.0,2,1
1488,69.0,199.0,65.0,0.0,2,1
1489,39.0,99.0,61.0,0.0,2,1
1490,79.0,149.0,47.0,3.0,2,1
1491,84.0,279.0,70.0,0.0,2,1
1492,69.0,89.0,22.0,5.0,2,1
1493,55.0,99.0,44.0,0.0,2,1
1494,199.0,399.0,58.0,5.0,2,1
1495,49.0,79.0,38.0,4.5,2,1
1496,69.0,170.0,59.0,0.0,2,1
1497,119.0,170.0,30.0,5.0,2,1
1498,29.0,99.0,71.0,4.0,2,1
1499,75.0,364.80142676767673,42.066287878787875,0.0,2,0
1501,49.0,129.0,62.0,4.7,2,1
1502,160.0,364.80142676767673,42.066287878787875,0.0,2,0
1515,39.0,99.0,61.0,0.0,2,1
1516,34.0,109.0,69.0,0.0,2,1
1517,149.0,299.0,50.0,4.0,2,1
1518,56.0,170.0,67.0,4.0,2,1
1519,79.0,199.0,60.0,5.0,2,1
1520,139.0,349.0,60.0,3.8,2,1
1521,159.0,189.0,16.0,0.0,2,1
1522,69.0,169.0,59.0,0.0,2,1
1523,99.0,149.0,34.0,4.7,2,1
1524,139.0,199.0,30.0,4.5,2,1
1525,49.0,99.0,51.0,0.0,2,1
1526,62.0,199.0,75.0,4.8,2,1
1527,139.0,249.0,54.0,0.0,2,1
1528,189.0,329.0,43.0,3.0,2,1
1529,65.0,364.80142676767673,42.066287878787875,0.0,2,0
1530,29.0,99.0,71.0,0.0,2,1
1531,59.0,149.0,60.0,4.3,2,1
1532,205.0,410.0,50.0,4.5,2,1
1533,29.0,99.0,71.0,0.0,2,1
1534,69.0,129.0,47.0,5.0,2,1
1535,59.0,129.0,54.0,0.0,2,1
1536,105.0,189.0,44.0,3.9,2,1
1537,81.0,129.0,37.0,0.0,2,1
1538,59.0,149.0,60.0,5.0,2,1
1539,99.0,129.0,23.0,4.8,2,1
1540,44.0,149.0,70.0,4.2,2,1
1541,115.0,219.0,47.0,4.0,2,1
1542,59.0,149.0,60.0,0.0,2,1
1543,29.0,49.0,41.0,0.0,2,1
1544,89.0,179.0,50.0,5.0,2,0
1545,139.0,199.0,30.0,3.0,2,1
1546,115.0,179.0,36.0,4.3,2,1
1547,39.0,79.0,51.0,5.0,2,1
1548,62.0,119.0,48.0,0.0,2,1
1549,59.0,149.0,60.0,4.4,2,1
1550,64.0,129.0,50.0,0.0,2,1
1551,99.0,249.0,60.0,4.7,2,1
1552,99.0,179.0,45.0,5.0,2,0
1553,224.0,280.0,20.0,0.0,2,1
1554,59.0,149.0,60.0,0.0,2,1
1567,54.0,149.0,64.0,5.0,2,1
1568,69.0,129.0,47.0,0.0,2,1
1569,39.0,99.0,61.0,4.5,2,1
1570,149.0,329.0,55.0,4.0,2,1
1571,39.0,129.0,70.0,0.0,2,1
1572,219.0,429.0,49.0,0.0,2,1
1573,54.0,179.0,70.0,4.0,2,1
1574,74.0,149.0,50.0,4.4,2,1
1575,129.0,364.80142676767673,42.066287878787875,5.0,2,1
1576,159.0,364.80142676767673,42.066287878787875,4.0,2,1
1577,139.0,169.0,18.0,0.0,2,1
1578,39.0,79.0,51.0,5.0,2,1
1579,149.0,249.0,40.0,4.0,2,1
1580,59.0,149.0,60.0,4.0,2,1
1581,139.0,199.0,30.0,0.0,2,1
1582,179.0,419.0,57.0,0.0,2,1
1583,49.0,69.0,29.0,0.0,2,1
1584,99.0,149.0,34.0,0.0,2,0
1585,34.0,109.0,69.0,5.0,2,1
1586,49.0,79.0,38.0,0.0,2,1
1587,139.0,250.0,44.0,0.0,2,1
1588,229.0,269.0,15.0,4.0,2,1
1589,89.0,149.0,40.0,0.0,2,1
1590,89.0,179.0,50.0,4.3,2,1
1591,69.0,169.0,59.0,0.0,2,1
1592,49.0,79.0,38.0,0.0,2,1
1593,165.0,300.0,45.0,0.0,2,1
1594,189.0,399.0,53.0,0.0,2,1
1595,69.0,129.0,47.0,5.0,2,1
1596,79.0,199.0,60.0,5.0,2,1
1597,199.0,300.0,34.0,0.0,2,0
1598,59.0,150.0,61.0,3.0,2,1
1599,59.0,99.0,40.0,0.0,2,1
1600,89.0,129.0,31.0,4.0,2,1
1601,79.0,199.0,60.0,4.5,2,1
1602,49.0,80.0,39.0,0.0,2,1
1603,105.0,189.0,44.0,4.2,2,1
1605,59.0,89.0,34.0,3.5,2,1
1606,139.0,199.0,31.0,3.0,2,1
1619,119.0,159.0,25.0,3.0,2,1
1620,189.0,229.0,17.0,4.0,2,1
1621,49.0,79.0,38.0,5.0,2,1
1622,89.0,129.0,32.0,5.0,2,1
1623,69.0,129.0,47.0,4.7,2,1
1624,189.0,229.0,17.0,4.0,2,1
1625,29.0,99.0,71.0,3.0,2,1
1626,119.0,249.0,52.0,4.4,2,1
1627,59.0,89.0,34.0,4.0,2,1
1628,83.72,185.0,55.0,5.0,2,0
1629,89.0,179.0,50.0,5.0,2,1
1630,49.0,129.0,62.0,2.5,2,1
1631,39.0,99.0,61.0,4.5,2,1
1632,179.0,209.0,14.0,0.0,2,1
1633,229.0,389.0,41.0,2.5,2,1
1634,99.0,129.0,23.0,5.0,2,1
1635,19.0,49.0,61.0,0.0,2,1
1636,29.0,89.0,67.0,0.0,2,1
1637,82.0,119.0,31.0,0.0,2,1
1639,89.0,129.0,32.0,5.0,2,1
1640,44.0,129.0,66.0,0.0,2,1
1641,159.0,189.0,16.0,2.0,2,1
1642,54.0,179.0,70.0,5.0,2,1
1643,182.0,260.0,30.0,0.0,2,1
1644,139.0,199.0,31.0,5.0,2,1
1645,69.0,79.0,13.0,5.0,2,1
1646,69.0,129.0,47.0,5.0,2,1
1647,99.0,149.0,34.0,5.0,2,0
1648,59.0,79.0,25.0,0.0,2,1
1649,139.0,299.0,54.0,5.0,2,1
1650,79.0,119.0,34.0,5.0,2,0
1651,199.0,239.0,17.0,3.0,2,1
1652,155.0,219.0,29.0,0.0,2,1
1654,49.0,119.0,59.0,0.0,2,1
1655,99.0,149.0,34.0,4.8,2,1
1656,129.0,364.80142676767673,42.066287878787875,0.0,2,1
1657,59.0,79.0,25.0,5.0,2,1
1658,99.0,149.0,34.0,0.0,2,0
1671,159.0,399.0,60.0,3.0,2,1
1672,35.0,49.0,29.0,0.0,2,1
1673,179.0,379.0,53.0,4.8,2,1
1674,74.0,249.0,70.0,3.5,2,1
1675,29.0,99.0,71.0,0.0,2,1
1676,169.0,329.0,49.0,5.0,2,1
1677,79.0,364.80142676767673,42.066287878787875,0.0,2,1
1678,44.0,149.0,70.0,0.0,2,1
1679,89.0,99.0,10.0,0.0,2,1
1680,99.0,149.0,34.0,5.0,2,0
1681,59.0,129.0,54.0,3.7,2,1
1682,34.0,69.0,51.0,0.0,2,1
1683,49.0,129.0,62.0,3.0,2,1
1684,49.0,79.0,38.0,0.0,2,1
1685,34.0,109.0,69.0,0.0,2,1
1687,65.0,89.0,27.0,0.0,2,1
1688,59.0,149.0,60.0,5.0,2,1
1689,89.0,299.0,70.0,5.0,2,1
1690,139.0,169.0,18.0,0.0,2,1
1691,149.0,199.0,25.0,0.0,2,0
1692,109.0,379.0,71.0,4.3,2,1
1693,69.0,129.0,47.0,4.5,2,1
1694,25.0,49.0,49.0,0.0,2,1
1695,79.0,129.0,39.0,5.0,2,1
1696,35.0,49.0,29.0,0.0,2,1
1697,149.0,300.0,50.0,4.5,2,1
1698,54.0,179.0,70.0,4.0,2,1
1699,75.0,195.0,62.0,0.0,2,1
1700,34.0,119.0,71.0,0.0,2,1
1701,139.0,329.0,58.0,5.0,2,1
1702,249.0,299.0,17.0,5.0,2,1
1703,119.0,129.0,8.0,4.7,2,1
1704,119.0,299.0,60.0,4.0,2,1
1705,49.0,79.0,38.0,0.0,2,1
1706,125.0,249.0,50.0,5.0,2,1
1707,179.0,209.0,14.0,1.0,2,1
1708,49.0,89.0,45.0,2.0,2,1
1709,49.0,89.0,45.0,5.0,2,1
1710,74.0,249.0,70.0,4.0,2,1
1723,29.0,99.0,71.0,3.0,2,1
1724,139.0,249.0,54.0,0.0,2,1
1725,129.0,199.0,46.0,3.0,2,1
1726,79.0,199.0,60.0,3.3,2,1
1727,59.0,149.0,60.0,0.0,2,1
1728,89.0,129.0,31.0,0.0,2,1
1729,34.0,109.0,69.0,0.0,2,1
1730,159.0,379.0,58.0,4.0,2,1
1731,337.0,360.0,6.0,5.0,2,1
1732,105.0,179.0,41.0,4.2,2,1
1733,68.0,119.0,43.0,0.0,2,1
1734,44.0,129.0,66.0,5.0,2,1
1736,34.0,99.0,66.0,5.0,2,1
1737,99.0,139.0,29.0,0.0,2,1
1738,219.0,249.0,12.0,0.0,2,1
1739,49.0,79.0,38.0,4.5,2,1
1740,99.0,279.0,65.0,5.0,2,1
1741,59.0,149.0,60.0,5.0,2,1
1742,69.0,99.0,30.0,5.0,2,1
1743,139.0,169.0,18.0,5.0,2,1
1744,69.0,129.0,47.0,5.0,2,1
1745,49.0,79.0,38.0,0.0,2,1
1746,79.0,159.0,50.0,4.5,2,0
1747,89.0,159.0,44.0,4.8,2,1
1748,59.0,364.80142676767673,42.066287878787875,4.0,2,0
1749,59.0,79.0,25.0,5.0,2,1
1750,59.0,149.0,60.0,4.7,2,1
1751,129.0,364.80142676767673,42.066287878787875,0.0,2,1
1752,69.0,119.0,42.0,0.0,2,1
1753,179.0,209.0,14.0,5.0,2,1
1754,89.0,129.0,31.0,0.0,2,1
1755,55.0,149.0,78.0,4.5,2,1
1756,229.0,269.0,15.0,0.0,2,1
1757,199.0,249.0,20.0,0.0,2,1
1758,59.0,79.0,25.0,0.0,2,1
1759,89.0,149.0,40.0,5.0,2,1
1761,59.0,79.0,25.0,5.0,2,1
1762,89.0,130.0,32.0,0.0,2,1
1776,309.0,460.0,33.0,4.7,4,0
1777,120.0,249.0,52.0,4.0,4,0
1779,299.0,599.0,50.0,4.8,4,0
1780,319.0,364.80142676767673,42.066287878787875,4.8,4,0
1781,235.0,364.80142676767673,42.066287878787875,0.0,4,0
1782,125.99,364.80142676767673,42.066287878787875,1.0,4,0
1784,129.0,179.0,28.0,4.0,4,0
1785,249.0,331.0,25.0,0.0,4,0
1787,299.0,600.0,50.0,4.3,4,0
1788,299.0,364.80142676767673,42.066287878787875,4.0,4,0
1791,299.0,399.0,25.0,4.5,4,0
1792,330.0,364.80142676767673,42.066287878787875,0.0,4,0
1794,159.0,608.0,74.0,3.8,4,0
1797,159.0,299.0,47.0,0.0,4,0
1798,260.0,364.80142676767673,42.066287878787875,0.0,4,0
1799,110.0,364.80142676767673,42.066287878787875,0.0,4,0
1800,149.0,499.0,70.0,3.7,4,0
1801,55.0,90.0,39.0,5.0,4,0
1803,259.0,371.0,30.0,4.3,4,0
1806,90.0,140.0,36.0,0.0,4,0
1807,349.0,364.80142676767673,42.066287878787875,5.0,4,0
1808,99.98,105.0,5.0,4.0,4,0
1809,89.5,117.0,24.0,2.5,4,0
1810,199.0,364.80142676767673,42.066287878787875,0.0,4,0
1811,324.0,464.0,30.0,3.6,4,0
1812,379.0,499.0,24.0,0.0,4,0
1815,179.0,199.0,10.0,0.0,4,0
1816,99.0,220.0,55.0,0.0,4,0
1818,199.0,299.0,33.0,4.3,4,0
1821,350.0,390.0,10.0,0.0,4,0
1823,259.0,399.0,35.0,0.0,4,0
1826,125.99,364.80142676767673,42.066287878787875,0.0,4,0
1827,185.0,299.0,38.0,0.0,4,0
1828,159.0,299.0,47.0,0.0,4,0
1829,67.0,89.0,25.0,5.0,4,0
1830,25.0,79.0,68.0,3.9,4,0
1834,59.0,100.0,41.0,3.8,4,0
1835,67.0,100.0,33.0,5.0,4,0
1837,76.5,128.5,40.0,4.7,4,0
1839,186.0,255.0,27.0,5.0,4,0
1840,69.0,100.0,31.0,4.3,4,0
1841,320.0,364.80142676767673,42.066287878787875,3.7,4,0
1842,99.0,364.80142676767673,42.066287878787875,0.0,4,0
1843,165.0,364.80142676767673,42.066287878787875,0.0,4,0
1844,129.0,179.0,28.0,3.6,4,0
1846,324.0,464.0,30.0,4.5,4,0
1847,359.0,450.0,20.0,0.0,4,0
1850,117.5,148.5,21.0,0.0,4,0
1852,33.0,364.80142676767673,42.066287878787875,4.0,4,0
1854,285.0,620.0,54.0,4.8,4,0
1855,99.0,150.0,34.0,0.0,4,0
1860,119.0,364.80142676767673,42.066287878787875,4.0,4,0
1863,299.0,499.0,40.0,0.0,4,0
1864,88.0,364.80142676767673,42.066287878787875,3.3,4,0
1867,99.0,190.0,48.0,0.0,4,0
1868,139.0,600.0,77.0,4.5,4,0
1871,65.0,100.0,35.0,3.7,4,0
1872,329.0,599.0,45.0,4.5,4,0
1879,311.0,446.0,30.0,0.0,4,0
1881,129.0,179.0,28.0,1.0,4,0
1883,108.0,138.5,22.0,0.0,4,0
1884,289.0,364.80142676767673,42.066287878787875,3.0,4,0
1885,349.0,450.0,22.0,2.3,4,0
1890,129.0,364.80142676767673,42.066287878787875,3.5,4,0
1891,129.0,220.0,41.0,0.0,4,0
1892,29.0,364.80142676767673,42.066287878787875,5.0,4,0
1893,160.0,240.0,33.0,0.0,4,0
1894,142.9,169.0,15.0,3.9,4,0
1895,220.0,280.0,21.0,0.0,4,0
1898,119.0,299.0,60.0,5.0,4,0
1902,339.0,364.80142676767673,42.066287878787875,0.0,4,0
1904,240.0,490.0,51.0,0.0,4,0
1905,37.5,48.0,22.0,0.0,4,0
1906,348.0,499.0,30.0,5.0,4,0
1907,199.0,364.80142676767673,42.066287878787875,5.0,4,0
1909,169.0,250.0,32.0,4.2,4,0
1911,159.0,299.0,47.0,0.0,4,0
1912,159.0,299.0,47.0,0.0,4,0
1913,139.0,364.80142676767673,42.066287878787875,3.6,4,0
1914,65.0,79.0,18.0,1.0,4,0
1915,29.99,40.0,25.0,0.0,4,0
1917,52.0,99.0,47.0,5.0,4,0
1921,319.0,364.80142676767673,42.066287878787875,0.0,4,0
1922,129.0,179.0,28.0,0.0,4,0
1923,371.0,531.0,30.0,2.0,4,0
1924,199.0,299.0,33.0,0.0,4,0
1925,35.0,69.0,49.0,0.0,4,0
1927,111.0,189.0,41.0,5.0,4,0
1929,259.0,399.0,35.0,0.0,4,0
1930,119.0,149.0,20.0,4.0,4,0
1932,179.0,259.0,31.0,0.0,4,0
1933,197.0,349.0,44.0,5.0,4,0
1935,47.0,364.80142676767673,42.066287878787875,0.0,4,0
1937,47.0,364.80142676767673,42.066287878787875,0.0,4,0
1938,149.0,299.0,50.0,0.0,4,0
1939,169.0,200.0,16.0,4.2,4,0
1940,92.0,364.80142676767673,42.066287878787875,5.0,4,0
1944,98.5,148.5,34.0,0.0,4,0
1945,239.0,399.0,40.0,0.0,4,0
1947,324.0,464.0,30.0,5.0,4,0
1948,329.0,364.80142676767673,42.066287878787875,4.7,4,0
1954,179.0,299.0,40.0,0.0,4,0
1956,39.0,89.0,56.0,0.0,4,0
1957,159.0,299.0,47.0,0.0,4,0
1959,39.5,47.0,16.0,3.0,4,0
1961,249.0,364.80142676767673,42.066287878787875,0.0,4,0
1964,129.0,200.0,36.0,0.0,4,0
1965,69.0,120.0,43.0,5.0,4,0
1966,349.0,364.80142676767673,42.066287878787875,0.0,4,0
1968,159.0,299.0,47.0,5.0,4,0
1971,344.0,650.0,47.0,4.5,4,0
1972,59.0,74.0,20.0,5.0,4,0
1974,69.0,92.0,25.0,0.0,4,0
1975,149.0,280.0,47.0,0.0,4,0
1976,99.0,364.80142676767673,42.066287878787875,4.8,4,0
1978,135.0,189.0,29.0,4.5,4,0
1979,169.0,319.0,47.0,0.0,4,0
1981,299.0,364.80142676767673,42.066287878787875,0.0,4,0
1982,349.0,500.0,30.0,4.0,4,0
1985,371.0,531.0,30.0,4.7,4,0
1986,149.0,250.0,40.0,0.0,4,0
1987,199.0,279.0,29.0,0.0,4,0
1990,59.0,90.0,34.0,0.0,4,0
1992,69.0,99.0,30.0,4.0,4,0
1993,199.0,399.0,50.0,4.5,4,0
1994,29.0,364.80142676767673,42.066287878787875,5.0,4,0
1996,273.0,391.0,30.0,3.7,4,0
1997,349.0,499.0,30.0,0.0,4,0
1999,199.0,249.0,20.0,4.7,4,0
2000,85.0,175.0,51.0,0.0,4,0
2002,149.0,186.0,20.0,0.0,4,0
2003,65.0,120.0,46.0,1.0,4,0
2004,179.5,364.80142676767673,42.066287878787875,5.0,4,0
2011,164.0,399.0,59.0,0.0,4,0
2013,99.0,364.80142676767673,42.066287878787875,5.0,4,0
2018,89.0,129.0,31.0,0.0,4,0
2019,118.5,142.0,17.0,5.0,4,0
2020,49.0,98.0,50.0,0.0,4,0
2022,149.0,364.80142676767673,42.066287878787875,1.0,4,0
2028,196.0,299.0,34.0,5.0,4,0
2030,83.0,364.80142676767673,42.066287878787875,5.0,4,0
2031,269.0,499.0,46.0,0.0,4,0
2032,277.0,499.0,44.0,3.8,4,0
2034,97.0,127.0,24.0,3.7,4,0
2036,159.0,299.0,47.0,0.0,4,0
2038,99.0,364.80142676767673,42.066287878787875,0.0,4,0
2039,169.0,200.0,16.0,0.0,4,0
2040,190.0,350.0,46.0,0.0,4,0
2042,299.0,450.0,34.0,0.0,4,0
2043,139.0,200.0,31.0,3.8,4,0
2044,230.0,430.0,47.0,0.0,4,0
2045,159.0,240.0,34.0,3.9,4,0
2047,349.0,599.0,42.0,5.0,4,0
2050,299.0,398.0,25.0,0.0,4,0
2053,324.0,464.0,30.0,4.4,4,0
2056,99.0,132.0,25.0,0.0,4,0
2057,371.0,531.0,30.0,0.0,4,0
2058,89.0,364.80142676767673,42.066287878787875,0.0,4,0
2059,219.0,399.0,45.0,0.0,4,0
2061,130.0,364.80142676767673,42.066287878787875,4.5,4,0
2069,129.0,179.0,28.0,0.0,4,0
2070,149.0,199.0,25.0,4.0,4,0
2071,79.0,150.0,47.0,5.0,4,0
2074,69.99,89.0,21.0,3.8,4,0
2075,99.0,220.0,55.0,5.0,4,0
2077,29.0,39.0,26.0,0.0,4,0
2078,97.0,127.0,24.0,5.0,4,0
2079,349.0,364.80142676767673,42.066287878787875,4.3,4,0
2081,299.0,559.0,47.0,3.7,4,0
2082,149.0,220.0,32.0,4.0,4,0
2084,87.5,118.0,26.0,2.0,4,0
2085,169.0,364.80142676767673,42.066287878787875,0.0,4,0
2087,349.0,500.0,30.0,5.0,4,0
2089,159.0,299.0,47.0,0.0,4,0
2090,371.0,531.0,30.0,4.5,4,0
2092,159.0,364.80142676767673,42.066287878787875,0.0,4,0
2097,285.0,400.0,29.0,1.0,4,0
2098,299.0,364.80142676767673,42.066287878787875,4.5,4,0
2099,310.0,444.0,30.0,4.3,4,0
2100,369.0,500.0,26.0,5.0,4,0
2102,349.0,364.80142676767673,42.066287878787875,0.0,4,0
2103,349.0,364.80142676767673,42.066287878787875,0.0,4,0
2104,139.0,230.0,40.0,4.1,4,0
2105,249.0,449.0,45.0,3.8,4,0
2107,345.0,397.0,13.0,4.5,4,0
2108,123.0,200.0,39.0,0.0,4,0
2114,249.0,499.0,50.0,5.0,4,0
2115,229.0,449.0,49.0,0.0,4,0
2117,275.0,399.0,31.0,4.0,4,0
2118,102.0,364.80142676767673,42.066287878787875,0.0,4,0
2119,125.99,364.80142676767673,42.066287878787875,0.0,4,0
2122,85.0,199.0,57.0,0.0,4,0
2125,125.99,400.0,69.0,3.6,4,0
2126,249.0,359.0,31.0,0.0,4,0
2127,339.0,364.80142676767673,42.066287878787875,3.7,4,0
2128,189.0,299.0,37.0,0.0,4,0
2129,349.0,364.80142676767673,42.066287878787875,5.0,4,0
2132,119.0,219.0,46.0,0.0,4,0
2133,380.0,364.80142676767673,42.066287878787875,4.7,4,0
2135,389.0,499.0,22.0,4.5,4,0
2137,65.0,364.80142676767673,42.066287878787875,5.0,4,0
2138,159.0,180.0,12.0,4.5,4,0
2141,145.0,364.80142676767673,42.066287878787875,1.0,4,0
2149,78.5,364.80142676767673,42.066287878787875,5.0,4,0
2150,240.0,300.0,20.0,0.0,4,0
